Statement,Label
"""Λέει ότι ο Γενικός Εισαγγελέας του Ουισκόνσιν J.B.Van Hollen γνώριζε για την υπόθεση (του Ken Kratz sexting) για σχεδόν ένα χρόνο και δεν έκανε τίποτα γι' αυτό.""",False
"""Δάνεισε το όνομά του σε ένα νομοσχέδιο, έκανε ελάχιστα ή τίποτα πριν από τρία χρόνια για να προσπαθήσει να το περάσει, (και) από τότε δεν έχει κάνει απολύτως τίποτα άλλο από το να αποκηρύξει κάθε προσπάθεια να προχωρήσει η νομοθεσία.""",False
"""Ένας κανονισμός του Οργανισμού Προστασίας του Περιβάλλοντος που τίθεται σε ισχύ την 1η Ιανουαρίου 2012, ρυθμίζει τη σκόνη.""",False
"""Πέρυσι, για πρώτη φορά στην ιστορία μας, περισσότερες επιχειρήσεις έβαλαν λουκέτο απ' ό,τι ξεκίνησαν.""",False
"""Λέει ότι η Χίλαρι Κλίντον δεν έχει απαντήσει σε καμία ερώτηση σχετικά με το μεταναστευτικό της σχέδιο.""",False
"""Λέει ότι ο Ντόναλντ Τραμπ δεν έχει κυριολεκτικά κανένα σχέδιο για να κάνει την τριτοβάθμια εκπαίδευση πιο προσιτή.""",True
"""Λέει ότι το Εθνικό Κοιμητήριο του Χιούστον εμποδίζει την εκφώνηση χριστιανικών προσευχών στις στρατιωτικές κηδείες.""",False
"""Μήπως η Μάρθα Καντέρ στάλθηκε στο Κορβάλις με 17 εκατομμύρια δολάρια σε χρήματα από τα κίνητρα για να σώσει τη δουλειά του Κρεγκ Ρόμπινσον	""",False
"""Ο Φραγκλίνος Ρούσβελτ (ήταν) ο τελευταίος πρόεδρος που ήρθε στο Κογκρέσο για να ζητήσει άδεια για να εμπλακεί σε πόλεμο.""",True
"""Λέει ότι ο προτεινόμενος προϋπολογισμός για το οικονομικό έτος 2013 εξακολουθεί να είναι κάτω από το επίπεδο των κρατικών δαπανών όταν ανέλαβα τα καθήκοντά μου.""",True
"""Ρώτησα (την τότε υπουργό Εξωτερικών Κοντολίζα Ράις) πόσοι άνθρωποι είχαν πεθάνει και δεν ήξερε την απάντηση σε αυτή την ερώτηση.""",False
"""Στη Μασαχουσέτη, η συμμετοχή του Σκοτ Μπράουν στους Ρεπουμπλικάνους δεν είναι μυστική, αλλά σαφώς δεν είναι εμφανής.""",True
"""Ο κορυφαίος σύμβουλος εξωτερικής πολιτικής του Τζον Μακέιν άσκησε πιέσεις υπέρ της... Δημοκρατίας της Γεωργίας, και ο Μακέιν αντικατοπτρίζει τη θέση που υποστηρίζει η κυβέρνηση.""",True
"""Κάθε μήνα από την 11η Σεπτεμβρίου έχουν σημειωθεί τόσες επιθέσεις αυτοκτονίας εναντίον των Ηνωμένων Πολιτειών και των συμμάχων τους όσες και όλα τα χρόνια που προηγήθηκαν της 11ης Σεπτεμβρίου.""",True
"""Το 50 % του φορολογικού σχεδίου του προέδρου Γκίνγκριτς πηγαίνει στο κορυφαίο 1 %.""",True
"""Λέει ότι ο Ντόναλντ Τραμπ υποσχέθηκε τη μαζική απέλαση λατινοαμερικάνικων οικογενειών.""",True
"""Η Πέιλιν """"σταμάτησε τη γέφυρα προς το πουθενά"""".""",False
"""Λέει ότι η κρατική φορολογική επιβάρυνση ανά πολίτη στη Νέα Υόρκη είναι διπλάσια από ό,τι στη Φλόριντα.""",True
"""Τα δύο τρίτα των κατοίκων του Ουισκόνσιν διαφωνούν έντονα με την ιδέα της μόνιμης αφαίρεσης των δικαιωμάτων των ανθρώπων στις συλλογικές διαπραγματεύσεις.""",False
"""Λέει ότι ο Eric Cantor ήταν ο συν-συγγραφέας των αρχών του GOP της Βουλής των Αντιπροσώπων για τη μεταρρύθμιση της μετανάστευσης.Τόσο οι New York Times όσο και η Washington Post είπαν ότι αυτό συνέλαβε την ουσία του νομοσχεδίου της Γερουσίας για τη μετανάστευση.""",True
"""Η 6η περιφέρεια του Ουισκόνσιν έχει περισσότερες θέσεις εργασίας στη μεταποίηση από οποιαδήποτε άλλη σχεδόν στη χώρα.""",True
"""Έχασα την ασφάλειά μου και τον γιατρό μου εξαιτίας του Obamacare.""",False
"""Όσον αφορά τις επιτροπές stκαιing, έχουμε 10 λιγότερες επιτροπές stκαιing.Έτσι, εξοικονομήσαμε στο κράτος περίπου ένα τέταρτο του εκατομμυρίου $ μέσω της μείωσης των επιτροπών stκαιing.""",False
"""Ολόκληρη η ομάδα εθνικής ασφάλειας του (Ομπάμα), συμπεριλαμβανομένου του υπουργού Εξωτερικών του, είπε ότι θέλουμε να εξοπλίσουμε, να εκπαιδεύσουμε και να εξοπλίσουμε (τις δυνάμεις των Σύρων ανταρτών), και πήρε τη μονομερή απόφαση να τους απορρίψει.""",True
"""Η αντίθεση του εκλεγμένου κυβερνήτη Σκοτ Γουόκερ στον σιδηρόδρομο υψηλής ταχύτητας σκότωσε 13.000 θέσεις εργασίας στο Ουισκόνσιν""",False
"""Ο μόνος υποψήφιος που τσεπώνει πολλά χρήματα από ανθρώπους που θέλουν να καταστρέψουν τον άνθρακα είναι ο Μιτς Μακόνελ.""",False
"""Η Σύμπραξη Δια-Ειρηνικού καταργεί 18.000 δασμούς που άλλες χώρες επιβάλλουν στα αμερικανικά προϊόντα και αγαθά.""",True
"""16 τρισεκατομμύρια δολάρια (το εθνικό χρέος) σε χαρτονομίσματα του 1 δολαρίου θα κάλυπταν ολόκληρη την πολιτεία του Οχάιο σχεδόν 1,5 φορά.""",True
"""Ο Tommy Thompson ήθελε να εμφυτεύσει τσιπ δεδομένων σε ανθρώπους.""",True
"""Λέει ότι το Νιου Τζέρσεϊ είναι 50ο στην επιστροφή των ομοσπονδιακών φόρων μας.""",True
"""Οι κάτοικοι του Granite Staters που κατέχουν ατομικά συμβόλαια από την Anthem... μπορούν πράγματι να ανανεώσουν τα συμβόλαιά τους και να διατηρήσουν τους σημερινούς γιατρούς και νοσοκομεία το 2014.""",True
